Date	Precipitation[mmd-1]	Temperature[degC]	PPFD[mmolm-2s-1]	PET[mmd-1]	
2019-04-22	0	17.7300016	668.154943	2.9550693857472
2019-04-23	0	17.1712504	529.915989	2.9443666280149
2019-04-24	0.02	13.7279156	631.513293	2.73500340219653
2019-04-25	0	11.2031266	650.389294	2.57849855780668
2019-04-26	3.16	9.8252084	478.284573	2.49941434083957
2019-04-27	1.56	8.6254166	401.115036	2.43080934991068
2019-04-28	0.24	10.9558314	307.845381	2.62414594067778
2019-04-29	3.52	13.782291	59.126299	2.85253856260864
2019-04-30	0.02	12.003333	699.522416	2.74332392057987
2019-05-01	0.18	8.7750202	512.705517	2.5189918175108
2019-05-02	0	5.1	509.09687	2.251676001707
2019-05-03	1.04	6.6212498	306.179851	2.38751886775177
2019-05-04	8.44	7.3179168	254.826023	2.45940078417076
2019-05-05	0.02	7.6858334	425.542803	2.50556640665097
2019-05-06	0	10.5122684	425.542803	2.74630628962278
2019-05-07	0.02	13.7454154	443.030864	3.01582570111578
2019-05-08	0.3	12.0458336	443.030864	2.90308232955512
2019-05-09	0.02	8.9954168	512.983105	2.6775450722091
2019-05-10	0.08	10.0685428	442.198099	2.78078088932378
2019-05-11	13.64	9.866459	97.155891	2.78091870490962
2019-05-12	0.06	9.2997918	678.980885	2.75060728974934
2019-05-13	0	8.3010416	609.861408	2.68354166520572
2019-05-14	0	7.6625002	498.826104	2.64499297046491
2019-05-15	0	11.628959	297.574615	2.98861973849853
2019-05-16	2.52	14.663126	102.985245	3.24956367970188
2019-05-17	0.06	17.805636	379.185564	3.51129880117105
2019-05-18	0	17.610975	692.305122	3.51271980376021
2019-05-19	0	16.627917	689.529239	3.45334920405111
2019-05-20	3.78	13.388543	377.520034	3.20831642399037
2019-05-21	0	14.7768744	589.042289	3.33615828608018
2019-05-22	0	17.0779084	127.6906	3.5350346551058
2019-05-23	0	14.555625	715.900124	3.34614599532746
2019-05-24	0	17.1735434	608.195879	3.57133310373345
2019-05-25	0	17.088542	592.928524	3.57829295214952
2019-05-26	0	14.39569	710.07077	3.37167846283271
2019-05-27	0.36	12.1870834	318.393735	3.19700109993061
2019-05-28	2.64	15.6587524	359.476797	3.50015093470691
2019-05-29	1	19.0660436	635.954705	3.78578077739359
2019-05-30	0	20.7308354	732.555419	3.92644641350587
2019-05-31	0	23.0187494	313.119558	4.10945075395762
2019-06-01	0	23.8837486	697.685897	4.1840311677964
2019-06-02	0	23.5883334	764.15671	4.17383309890835
2019-06-03	0	26.401248	749.213659	4.38399231389654
2019-06-04	0	18.7679104	743.803244	3.82545336835187
2019-06-05	0	19.050419	675.013681	3.85677668776908
2019-06-06	1.7	16.8370826	473.024855	3.68494799619741
2019-06-07	0.02	19.928751	601.328982	3.9426169349142
2019-06-08	0.26	21.968335	561.137328	4.10817236065995
2019-06-09	0	21.735044	669.087989	4.09738601752164
2019-06-10	0.04	18.9057034	481.269297	3.88133997909573
2019-06-11	6.8	20.141875	631.215084	3.98578116312349
2019-06-12	2.22	23.09125	490.286655	4.2182733308619
2019-06-13	0	24.109372	740.453939	4.29878187150327
2019-06-14	0.02	18.359376	689.699094	3.85627800321396
2019-06-15	0	21.3430896	686.349789	4.09788797171718
2019-06-16	0	22.999873	335.961008	4.22785860972077
2019-06-17	0	24.8674996	623.228281	4.3686310819455
2019-06-18	0	21.3252086	699.747007	4.10426423917119
2019-06-19	2.78	20.179375	652.341466	4.01556342076805
2019-06-20	2.32	21.4110446	595.918567	4.11335492030159
2019-06-21	0	22.9795846	427.165147	4.23392930307574
2019-06-22	0	23.2634236	550.058859	4.25506045401674
2019-06-23	0	26.1324984	755.654629	4.46341804787734
2019-06-24	0	30.186569	804.348364	4.73653770296164
2019-06-25	0	20.7937496	736.074079	4.06126098848556
2019-06-26	0	18.5880814	716.235891	3.882182892403
2019-06-27	0	22.5972916	801.771976	4.1951807911372
2019-06-28	0	28.7272926	658.524798	4.62840042802041
2019-06-29	0	23.7431256	796.361561	4.27318318150971
2019-06-30	0	18.103542	787.85948	3.82818655893818
2019-07-01	0	16.651042	551.089414	3.70296840007875
2019-07-02	0	17.7802074	563.713716	3.79141982049011
2019-07-03	0	20.2670814	619.621337	3.98562989632389
2019-07-04	0.3	19.9758334	756.427545	3.95243795384725
2019-07-05	0	16.65104	429.999173	3.67850801103095
2019-07-06	0	15.7227076	612.407451	3.59418037102445
2019-07-07	1.08	14.7993756	493.120682	3.50870042206883
2019-07-08	0.02	17.1706244	400.885988	3.69908716265952
2019-07-09	0.02	18.7572886	281.34158	3.81880201833441
2019-07-10	0.02	18.6552094	663.162296	3.80111424431026
2019-07-11	3.08	18.605832	348.58531	3.78725775637509
2019-07-12	0.2	16.471459	466.841523	3.60424241924791
2019-07-13	0.18	16.9506274	380.790161	3.63293325780858
2019-07-14	0.02	16.6858264	245.529786	3.60039868968048
2019-07-15	0.02	17.9227086	290.358939	3.68849593696406
2019-07-16	0	20.3758346	405.008209	3.86717604543378
2019-07-17	0	20.083959	530.22067	3.83167965478519
2019-07-18	0	22.6958526	693.048398	4.01194276714904
2019-07-19	0.16	22.0406246	340.083229	3.94953212089802
2019-07-20	4.54	22.1902084	629.153973	3.94524748958666
2019-07-21	0.02	25.46	618.333143	4.15863546395955
2019-07-22	0	27.313542	512.701231	4.26451413597231
2019-07-23	0	28.429166	720.87339	4.31780335945298
2019-07-24	0	26.2108344	716.751169	4.15608641837603
2019-07-25	0	25.1699996	686.865067	4.06828718465578
2019-07-26	0	25.792082	695.109509	4.09068928700412
2019-07-27	0	23.8314566	685.061595	3.93979676297115
2019-07-28	3.38	23.7935414	604.420648	3.91782235666671
2019-07-29	0.02	19.334376	592.569262	3.58282387952304
2019-07-30	0	20.0108326	412.995012	3.61332785507008
2019-07-31	3.56	20.701667	296.026992	3.64339358536517
2019-08-01	0	19.5416664	513.216509	3.54042942100223
2019-08-02	0	20.2749792	428.968618	3.57276165889261
2019-08-03	2.14	20.4543744	377.698495	3.5647365911103
2019-08-04	0	22.2160434	590.765791	3.66473312731951
2019-08-05	0	20.4371936	293.450604	3.52090574236348
2019-08-06	0	21.9672914	516.308175	3.60324463315999
2019-08-07	0.24	23.50646	278.765192	3.68171566966605
2019-08-08	0	22.309584	630.699806	3.57976867364854
2019-08-09	2.74	23.379792	489.513738	3.62543414350929
2019-08-10	1.06	20.1232454	344.20545	3.38662493515983
2019-08-11	0	17.4225006	492.863043	3.17710839560982
2019-08-12	0.1	17.3524316	384.139465	3.14958622592178
2019-08-13	0.06	16.563544	583.551904	3.07155432248606
2019-08-14	0	18.2860394	568.093575	3.16741705964325
2019-08-15	4.18	20.1766528	224.661042	3.2691658583817
2019-08-16	0.08	22.025082	551.089414	3.36204047198001
2019-08-17	0	19.978126	238.05826	3.20568335543732
2019-08-18	2.78	17.4595864	378.72905	3.01490564199009
2019-08-19	0.06	18.1312494	492.090127	3.03452050357879
2019-08-20	0.16	18.1462506	289.070745	3.0102126135235
2019-08-21	0.02	19.9064594	492.090127	3.09672405918289
2019-08-22	0	22.194375	567.06302	3.20959158511336
2019-08-23	0	25.2066656	600.813704	3.35504018244809
2019-08-24	0	24.766875	567.06302	3.30065174689965
2019-08-25	0	24.5681244	492.863043	3.25966285624647
2019-08-26	0	23.011041	488.483183	3.14221183638417
2019-08-27	0	22.4200026	497.500542	3.07907578117244
2019-08-28	1.28	24.1266656	371.257525	3.14455118400966
2019-08-29	1.16	25.611873	380.532522	3.19339152100613
2019-08-30	0.02	21.2297936	499.819291	2.92300880374546
2019-08-31	0	16.3552084	521.460951	2.60827379360457
2019-09-01	0	16.2270846	343.690172	2.57357680705244
2019-09-02	0	19.6054166	480.754019	2.74296334221809
2019-09-03	0	17.190928	366.104749	2.57569638948086
2019-09-04	0	13.4718754	525.583172	2.32798336445093
2019-09-05	1.34	13.735623	429.483896	2.31786588765855
2019-09-06	0	15.5579166	533.312336	2.39801852920237
2019-09-07	0	12.5268774	257.381171	2.19445648596932
2019-09-08	2.2	14.401877	273.097138	2.27728986462815
2019-09-09	25.06	16.0670816	38.130544	2.34370894888007
2019-09-10	0.1	18.6879186	441.077642	2.45673379942904
2019-09-11	0	18.0470846	468.644995	2.39328823203051
2019-09-12	0	13.8616666	322.306151	2.13922873910701
2019-09-13	0	17.6187504	218.992988	2.31204032068298
2019-09-14	0	13.2843764	465.29569	2.05408335703296
2019-09-15	0	12.3937504	414.025567	1.97958588840223
2019-09-16	0.54	11.0947924	116.452742	1.88393901834474
2019-09-17	0.26	10.300836	280.826303	1.81629800439359
2019-09-18	0	10.7454174	302.725601	1.81481732176813
2019-09-19	0	12.4254184	350.64642	1.8761618434284
2019-09-20	0	14.5047916	418.663066	1.95374253350322
2019-09-21	0	14.4604136	437.985977	1.92382324911924
2019-09-22	0	16.9522926	428.195702	2.01439176100518
2019-09-23	0.04	14.5933324	330.550593	1.87468573803426
2019-09-24	0.14	16.2118744	294.223521	1.92192894628056
2019-09-25	2.62	15.2829154	143.504817	1.85081050258068
2019-09-26	1.56	15.2927084	287.78255	1.82303856186952
2019-09-27	0.98	16.6335416	89.143028	1.85407447726359
2019-09-28	0	15.34625	272.581861	1.76909010439959
2019-09-29	0.38	16.1064594	135.518014	1.77368691015491
2019-09-30	0.18	10.557249	142.989539	1.50443228150615
2019-10-01	0	10.1018764	220.281182	1.45970793832921
2019-10-02	6.2	9.4464582	156.902035	1.40699312149846
2019-10-03	9.92	8.1718334	203.277021	1.32872312796939
2019-10-04	9.14	6.4708332	180.089528	1.23415973918825
2019-10-05	4.94	6.23875	79.868031	1.20288415057226
2019-10-06	0.02	11.4810426	216.158961	1.39404221321952
2019-10-07	0	12.26125	342.917256	1.39987617772544
2019-10-08	1.66	11.1752074	53.588872	1.33262971288531
2019-10-09	1.18	12.8139604	229.040902	1.37049258586873
2019-10-10	0.02	17.66146	226.979791	1.52109925507341
2019-10-11	0	19.3166664	101.76733	1.5499106596677
2019-10-12	0	17.6822914	307.620739	1.46578650009648
2019-10-13	0	15.4787494	231.102012	1.36314388605022
2019-10-14	0	13.842708	284.175607	1.28115691243041
2019-10-15	0	14.233564	279.795747	1.26926551567532
2019-10-16	3.96	14.083749	119.02913	1.23925110842329
2019-10-17	2.48	12.7152084	147.369399	1.16982298394631
2019-10-18	0.76	14.5874984	172.360364	1.2059368045683
2019-10-19	0	13.358957	108.981217	1.14287838988952
2019-10-20	0	12.466459	218.735349	1.09158706747113
2019-10-21	0	10.8316676	130.365238	1.0186783048656
2019-10-22	0	12.1477096	217.447155	1.03652879827734
2019-10-23	0	13.5218746	87.339556	1.05450805954477
2019-10-24	0.08	14.500625	207.399242	1.05961207593824
2019-10-25	0	10.4475	215.643684	0.922544079276149
2019-10-26	0	6.3060416	205.59577	0.786376204296884
2019-10-27	1.36	5.5587498	29.370824	0.748173298741948
2019-10-28	0	2.4152082	223.888126	0.647800959863787
2019-10-29	0	-0.3745832	197.608967	0.562264074703545
2019-10-30	0	2.8172916	136.806208	0.627903215450573
2019-10-31	0.02	12.694374	186.530498	0.860343197924379
2019-11-01	0.68	11.6754186	169.011059	0.81554516459279
2019-11-02	0.08	10.9066696	116.195103	0.778035582882608
2019-11-03	1.42	8.3983334	96.099276	0.700505437641062
2019-11-04	3.58	7.5023116	114.64927	0.663057984216451
2019-11-05	0.24	8.8370832	74.199977	0.677240003085225
2019-11-06	0.16	6.3397918	100.994413	0.60572990514645
2019-11-07	0.3	5.3791666	158.190229	0.57026653001668
2019-11-08	1.78	2.3408332	63.894425	0.493228541853266
2019-11-09	0.12	1.92625	35.554156	0.472606855018977
2019-11-10	0	4.62375	179.831889	0.513860052460035
2019-11-11	0	4.0266668	142.474262	0.489418447607605
2019-11-12	0	3.900625	93.265249	0.474757408046156
2019-11-13	0	5.038125	84.50553	0.483984568972585
2019-11-14	0	4.0967676	153.810369	0.454744628512452
2019-11-15	0	2.7432632	95.583998	0.419499677588451
2019-11-16	5.38	5.3418092	60.287481	0.453898523762353
2019-11-17	1.34	5.223125	19.322911	0.440577502796266
2019-11-18	2.32	3.6241118	34.523601	0.403086922105315
2019-11-19	0.28	5.5935416	66.728452	0.425098866229057
2019-11-20	0.14	2.8245832	30.40138	0.370777446317012
2019-11-21	2.18	3.48875	29.370824	0.371819213391017
2019-11-22	0.04	2.1975	109.754133	0.343426854610641
2019-11-23	0.02	2.4810418	131.138154	0.339191702933701
2019-11-24	0.02	5.62125	114.391632	0.376627070565762
2019-11-25	0.04	6.9472918	31.947212	0.387067530943809
2019-11-26	0.02	10.0137494	83.474974	0.422368434657528
2019-11-27	1.1	5.135	24.990965	0.344458574381567
2019-11-28	0.88	2.1568748	102.797885	0.297086900936689
2019-11-29	0.46	0.8731252	101.252052	0.274179619934637
2019-11-30	0.64	2.4259932	98.160387	0.287539746752535
2019-12-01	0	4.1085418	79.739212	0.302519102719644
2019-12-02	0.16	1.4425	52.300678	0.26375380647385
2019-12-03	0.06	0.0038674	61.318037	0.241709191003103
2019-12-04	0	2.4883334	115.937464	0.265600210155178
2019-12-05	0	7.5270834	117.483297	0.320778548530888
2019-12-06	0	8.7847918	63.636786	0.330413178683147
2019-12-07	0.02	6.6587498	71.881228	0.299667430657564
2019-12-08	0.14	2.7129168	24.218048	0.249957331925361
2019-12-09	1.5	2.4412498	72.911783	0.243128187068609
2019-12-10	0	1.9639582	91.204139	0.234468979482391
2019-12-11	3.52	0.7037502	40.449293	0.218103021999478
2019-12-12	1.32	4.5129166	69.562479	0.255513355806769
2019-12-13	3.8	6.07875	52.558317	0.269573355570332
2019-12-14	1.66	6.5491666	36.327072	0.271920269088231
2019-12-15	0.78	9.0502086	48.436096	0.296761531948314
2019-12-16	0.28	6.52	43.28332	0.266942209264421
2019-12-17	0	1.5235418	67.243729	0.2134054233224
2019-12-18	0	4.6589584	24.733326	0.243993213640106
2019-12-19	0.04	4.9545834	78.064559	0.245916894166151
2019-12-20	0.44	3.0310416	84.50553	0.22538653256556
2019-12-21	0	6.1666666	92.749971	0.25713487908266
2019-12-22	0	5.46125	46.117347	0.249506385166981
2019-12-23	0	5.5366668	43.798598	0.250336559274604
2019-12-24	2.08	4.1964584	62.090953	0.236836908148399
2019-12-25	1.58	1.616875	31.947212	0.211483021146111
2019-12-26	0.36	-0.7187498	62.090953	0.18971549085016
2019-12-27	0.06	-1.5410416	41.995126	0.182981227768482
2019-12-28	0	3.6191666	47.405541	0.235122547137973
2019-12-29	0	3.6972918	106.404828	0.237696101754923
2019-12-30	0	0.3020834	100.736775	0.205148924029086
2019-12-31	0	0.4364586	71.36595	0.208547964662302
2020-01-01	0	5.3864582	106.662467	0.263857680935772
2020-01-02	0	3.8229166	115.937464	0.249988807202165
2020-01-03	0.24	2.9652084	19.838188	0.244000016317201
2020-01-04	1.72	2.4827082	20.353466	0.242261056295313
2020-01-05	0	2.0293752	58.741649	0.241029662030505
2020-01-06	0.02	5.9004168	17.777078	0.289074878204513
2020-01-07	0	8.4360418	33.750684	0.32426085143892
2020-01-08	1.52	8.515	23.70277	0.330896055314932
2020-01-09	7.98	3.8683332	18.549994	0.280222631486973
2020-01-10	0.56	2.4191666	64.409702	0.268295777065805
2020-01-11	0.16	4.3433332	101.252052	0.297341974048071
2020-01-12	0	7.9197916	76.776365	0.349456012668369
2020-01-13	0	9.9511762	76.776365	0.383862925311028
2020-01-14	0	5.786875	53.073595	0.335934987769242
2020-01-15	0	3.8239586	115.679826	0.317115023402903
2020-01-16	0	4.41375	128.561766	0.332463676823128
2020-01-17	0	2.9206248	127.015933	0.31967392198737
2020-01-18	0	1.8385416	85.020807	0.312374832365134
2020-01-19	0.64	-0.6972918	52.815956	0.285094903482675
2020-01-20	0.02	-0.3135418	87.081918	0.297611692514245
2020-01-21	0	1.053125	149.172871	0.324843874201548
2020-01-22	0.06	-1.7754166	35.038878	0.292103023638248
2020-01-23	0	-0.9391666	65.440258	0.311951878230095
2020-01-24	0	0.4833334	150.718704	0.341818485885112
2020-01-25	0	4.2647916	23.445132	0.411975373109156
2020-01-26	0	4.7716666	58.48401	0.431227316945848
2020-01-27	0	3.485	103.313163	0.420190656956915
2020-01-28	1.14	5.9175	57.453455	0.474357895598239
2020-01-29	0	11.192082	77.034004	0.584127494590713
2020-01-30	0.12	10.6964594	58.999287	0.589568706491998
2020-01-31	0.12	7.2560418	101.509691	0.537993543515175
2020-02-01	2.2	8.65	34.523601	0.579428185216631
2020-02-02	2.7	4.4879168	44.056236	0.510590603020439
2020-02-03	0.7	2.2002084	71.623589	0.477746696680864
2020-02-04	9.34	2.7835418	107.950661	0.502181204715683
2020-02-05	0.02	4.011875	155.87148	0.541187810108723
2020-02-06	0	3.7604166	65.697896	0.549672697584904
2020-02-07	0	9.5004166	58.999287	0.6929246848623
2020-02-08	0	6.906772	199.927716	0.650269529208805
2020-02-09	0	3.7295834	153.295092	0.592107668844534
2020-02-10	16.38	3.4920832	128.304127	0.601394781019385
2020-02-11	1.82	2.9783334	82.959697	0.604024280214278
2020-02-12	0.2	5.4026644	205.59577	0.679473014503036
2020-02-13	0.32	5.8709672	90.688861	0.708157724436763
2020-02-14	0.1	12.795624	61.575676	0.907314891102286
2020-02-15	0	8.5309496	181.377722	0.814385628859071
2020-02-16	0	6.5827086	99.963858	0.780073295545014
2020-02-17	0	5.05625	87.854834	0.755724827773098
2020-02-18	0.2	5.1539584	162.570089	0.77625292048502
2020-02-19	0.74	5.7754168	122.893712	0.812434446109582
2020-02-20	0.18	8.3016666	95.32636	0.906603566793387
2020-02-21	0.48	8.69625	164.888838	0.93909272966377
2020-02-22	0.1	5.4635416	72.911783	0.859405719723376
2020-02-23	3.84	8.2841668	64.409702	0.968130708983901
2020-02-24	0.22	2.9645836	159.993701	0.817482722375399
2020-02-25	0.38	2.8058336	167.980504	0.830225851530567
2020-02-26	2.62	3.3549998	139.382596	0.866494621866578
2020-02-27	2.3	6.8097918	149.945787	1.00332540109494
2020-02-28	0.06	5.9975	174.421474	0.995871778194679
2020-02-29	2.38	6.5777084	134.487459	1.03722526589966
2020-03-01	1.96	4.4606248	190.39508	0.98152473587029
2020-03-02	0.36	3.5504168	298.345742	0.967912501766291
2020-03-03	2.2	4.7756248	117.998575	1.03335428223749
2020-03-04	0	5.9022916	262.018669	1.09700735384092
2020-03-05	1.32	4.7693748	255.062422	1.07407333151796
2020-03-06	2.9	5.5991668	110.527049	1.12775199515296
2020-03-07	2.62	7.1427084	190.910358	1.21168298661843
2020-03-08	0	6.7977086	178.286056	1.22003371994146
2020-03-09	2.14	10.432292	194.259663	1.39435008056784
2020-03-10	2.18	9.7985418	88.112473	1.39267425758904
2020-03-11	3.1	6.3333334	161.797173	1.26751268580705
2020-03-12	0.02	3.4154166	220.79646	1.16151689731814
2020-03-13	0	6.2512368	278.765192	1.30867540892238
2020-03-14	0	7.8475	381.0478	1.40379005803529
2020-03-15	0	7.8389408	386.200576	1.42707501439404
2020-03-16	0	10.189585	370.742247	1.56057659691157
2020-03-17	1.26	10.7689596	211.006185	1.61331541628728
2020-03-18	0	6.7301228	403.977654	1.44472161202429
2020-03-19	0	3.5775174	260.215198	1.31293994429848
2020-03-20	0.2	0.8970832	91.977055	1.20156183110928
2020-03-21	0.06	-0.2633334	305.559628	1.1631549165847
2020-03-22	0	0.5456252	459.369998	1.22149691529435
2020-03-23	0	1.7064124	479.208186	1.29935602730517
2020-03-24	0	4.266875	486.679712	1.45299196041168
2020-03-25	0	8.3697918	487.967906	1.69367885503826
2020-03-26	0	7.0360416	450.610278	1.64566685763626
2020-03-27	0	2.5477084	448.549168	1.42250165510652
2020-03-28	0	0.8577082	461.688747	1.34950301691865
2020-03-29	1.1	1.2435416	101.252052	1.38952226912983
2020-03-30	0	2.3025	390.322797	1.46812068450158
2020-03-31	0	4.8258334	461.173469	1.63316522628878
2020-04-01	0	7.2041666	531.251226	1.79382305342495
2020-04-02	0	6.0500696	498.273458	1.74833448139429
2020-04-03	0	7.7518752	276.704082	1.8723678985965
2020-04-04	0	9.8253142	397.536683	2.02022743471822
2020-04-05	0	10.987099	535.373447	2.11450586985784
2020-04-06	0	11.7359562	557.015107	2.18484216956701
2020-04-07	0	11.8070798	470.190828	2.21522181582047
2020-04-08	0	10.1518766	550.574136	2.1380959658402
2020-04-09	0	8.2352084	520.688034	2.04040192758891
2020-04-10	0	13.011899	518.369285	2.36691453436766
2020-04-11	0	7.4691974	585.097737	2.03566281984648
2020-04-12	0	4.603415	557.530384	1.8678896432243
2020-04-13	1.16	8.727818	367.392943	2.16292121075925
2020-04-14	0	12.327917	547.482471	2.42420619250402
2020-04-15	0	11.7020814	538.98039	2.40735857275048
2020-04-16	0	12.8116156	567.835937	2.50521237248175
2020-04-17	0	10.2814564	597.206761	2.35848111761849
2020-04-18	0	9.5137502	560.106772	2.32803001131218
2020-04-19	0.26	11.475832	617.817866	2.48631668817842
2020-04-20	0	11.8622904	642.293553	2.53608108704481
2020-04-21	0	12.0835436	637.656054	2.57448923214924
2020-04-22	0	13.21375	644.354663	2.67638911280902
2020-04-23	0	9.0954168	645.385218	2.40528964313041
2020-04-24	0	10.7725004	483.072768	2.54794980224558
2020-04-25	0	14.0358146	322.821429	2.80362945924736
2020-04-26	0	14.8589494	612.66509	2.88459392511543
2020-04-27	0	13.67125	645.642857	2.82292004400985
2020-04-28	0.9	12.4702084	419.693621	2.75738652776609
