Simulation results on grassland dynamics (at population and community level).
Time	PFT	Fraction
3039	2	42.8571
3040	0	52.5
3040	1	5
3040	2	42.5
3041	0	51.3158
3041	1	3.94737
3041	2	44.7368
3042	0	50.6494
3042	1	5.19481
3042	2	44.1558
3043	0	51.9481
3043	1	5.19481
3043	2	42.8571
3044	0	50.6329
3044	1	6.32911
3044	2	43.038
3045	0	51.3158
3045	1	5.26316
3045	2	43.4211
3046	0	51.2821
3046	1	6.41026
3046	2	42.3077
3047	0	50.6173
3047	1	7.40741
3047	2	41.9753
3048	0	50.6329
3048	1	6.32911
3048	2	43.038
3049	0	50
3049	1	7.5
3049	2	42.5
3050	0	48.7179
3050	1	8.97436
3050	2	42.3077
3051	0	49.3333
3051	1	9.33333
3051	2	41.3333
3052	0	49.3151
3052	1	6.84932
3052	2	43.8356
3053	0	49.3333
3053	1	6.66667
3053	2	44
3054	0	49.3333
3054	1	6.66667
3054	2	44
3055	0	47.2222
3055	1	8.33333
3055	2	44.4444
3056	0	47.9452
3056	1	8.21918
3056	2	43.8356
3057	0	47.2222
3057	1	8.33333
3057	2	44.4444
3058	0	47.9452
3058	1	8.21918
3058	2	43.8356
3059	0	47.9452
3059	1	8.21918
3059	2	43.8356
3060	0	48.6111
3060	1	6.94444
3060	2	44.4444
3061	0	48.5714
3061	1	4.28571
3061	2	47.1429
3062	0	49.2754
3062	1	4.34783
3062	2	46.3768
3063	0	49.2754
3063	1	4.34783
3063	2	46.3768
3064	0	49.2958
3064	1	5.6338
3064	2	45.0704
3065	0	49.3151
3065	1	5.47945
3065	2	45.2055
3066	0	48.6842
3066	1	6.57895
3066	2	44.7368
3067	0	49.3333
3067	1	4
3067	2	46.6667
3068	0	49.3506
3068	1	5.19481
3068	2	45.4545
3069	0	49.3333
3069	1	6.66667
3069	2	44
3070	0	51.3889
3070	1	4.16667
3070	2	44.4444
3071	0	51.3889
3071	1	4.16667
3071	2	44.4444
3072	0	49.3151
3072	1	5.47945
3072	2	45.2055
3073	0	50.6849
3073	1	5.47945
3073	2	43.8356
3074	0	51.3514
3074	1	5.40541
3074	2	43.2432
3075	0	53.4247
3075	1	4.10959
3075	2	42.4658
3076	0	52.7778
3076	1	4.16667
3076	2	43.0556
3077	0	52.7778
3077	1	5.55556
3077	2	41.6667
3078	0	52.7778
3078	1	5.55556
3078	2	41.6667
3079	0	52.7778
3079	1	4.16667
3079	2	43.0556
3080	0	52
3080	1	5.33333
3080	2	42.6667
3081	0	52.6316
3081	1	3.94737
3081	2	43.4211
3082	0	51.9481
3082	1	3.8961
3082	2	44.1558
3083	0	51.8987
3083	1	3.79747
3083	2	44.3038
3084	0	51.8519
3084	1	4.93827
3084	2	43.2099
3085	0	52.5
3085	1	6.25
3085	2	41.25
3086	0	55.1282
3086	1	5.12821
3086	2	39.7436
3087	0	55
3087	1	6.25
3087	2	38.75
3088	0	55
3088	1	7.5
3088	2	37.5
3089	0	54.321
3089	1	7.40741
3089	2	38.2716
3090	0	54.321
3090	1	7.40741
3090	2	38.2716
3091	0	54.321
3091	1	6.17284
3091	2	39.5062
3092	0	54.321
3092	1	7.40741
3092	2	38.2716
3093	0	51.25
3093	1	8.75
3093	2	40
3094	0	50.6173
3094	1	9.87654
3094	2	39.5062
3095	0	50
3095	1	10
3095	2	40
3096	0	50
3096	1	8.75
3096	2	41.25
3097	0	50
3097	1	8.53659
3097	2	41.4634
3098	0	50.6494
3098	1	5.19481
3098	2	44.1558
3099	0	50
3099	1	6.41026
3099	2	43.5897
3100	0	50.6329
3100	1	6.32911
3100	2	43.038
3101	0	51.8987
3101	1	5.06329
3101	2	43.038
3102	0	51.8519
3102	1	6.17284
3102	2	41.9753
3103	0	52.5
3103	1	5
3103	2	42.5
3104	0	53.0864
3104	1	4.93827
3104	2	41.9753
3105	0	53.6585
3105	1	3.65854
3105	2	42.6829
3106	0	52.381
3106	1	4.7619
3106	2	42.8571
3107	0	52.3256
3107	1	4.65116
3107	2	43.0233
3108	0	52.2727
3108	1	4.54545
3108	2	43.1818
3109	0	52.8736
3109	1	2.29885
3109	2	44.8276
3110	0	53.4884
3110	1	2.32558
3110	2	44.186
3111	0	52.9412
3111	1	1.17647
3111	2	45.8824
3112	0	52.3256
3112	1	2.32558
3112	2	45.3488
3113	0	52.3256
3113	1	2.32558
3113	2	45.3488
3114	0	51.7241
3114	1	2.29885
3114	2	45.977
3115	0	51.1628
3115	1	2.32558
3115	2	46.5116
3116	0	51.7241
3116	1	2.29885
3116	2	45.977
3117	0	50.5747
3117	1	2.29885
3117	2	47.1264
3118	0	50
3118	1	3.40909
3118	2	46.5909
3119	0	51.1628
3119	1	2.32558
3119	2	46.5116
3120	0	50.5618
3120	1	3.37079
3120	2	46.0674
3121	0	50
3121	1	4.34783
3121	2	45.6522
3122	0	50
3122	1	4.25532
3122	2	45.7447
3123	0	50.5495
3123	1	2.1978
3123	2	47.2527
3124	0	50.5495
3124	1	3.2967
3124	2	46.1538
3125	0	51.6854
3125	1	3.37079
3125	2	44.9438
3126	0	51.1111
3126	1	3.33333
3126	2	45.5556
3127	0	51.1111
3127	1	3.33333
3127	2	45.5556
3128	0	50
3128	1	3.33333
3128	2	46.6667
3129	0	50
3129	1	4.44444
3129	2	45.5556
3130	0	51.1111
3130	1	3.33333
3130	2	45.5556
3131	0	49.4505
3131	1	4.3956
3131	2	46.1538
3132	0	50
3132	1	3.33333
3132	2	46.6667
3133	0	49.4382
3133	1	2.24719
3133	2	48.3146
3134	0	48.3146
3134	1	2.24719
3134	2	49.4382
3135	0	47.7778
3135	1	2.22222
3135	2	50
3136	0	47.8261
3136	1	3.26087
3136	2	48.913
3137	0	45.6522
3137	1	4.34783
3137	2	50
3138	0	47.2527
3138	1	5.49451
3138	2	47.2527
3139	0	47.191
3139	1	5.61798
3139	2	47.191
3140	0	48.2759
3140	1	5.74713
3140	2	45.977
3141	0	50
3141	1	2.32558
3141	2	47.6744
3142	0	48.2353
3142	1	3.52941
3142	2	48.2353
3143	0	48.8372
3143	1	4.65116
3143	2	46.5116
3144	0	48.2759
3144	1	5.74713
3144	2	45.977
3145	0	50
3145	1	4.7619
3145	2	45.2381
3146	0	48.8372
3146	1	5.81395
3146	2	45.3488
3147	0	50
3147	1	3.48837
3147	2	46.5116
3148	0	50
3148	1	4.7619
3148	2	45.2381
3149	0	51.2195
3149	1	3.65854
3149	2	45.122
3150	0	51.8987
3150	1	3.79747
3150	2	44.3038
3151	0	50.6329
3151	1	5.06329
3151	2	44.3038
3152	0	50.6173
3152	1	4.93827
3152	2	44.4444
3153	0	50
3153	1	6.57895
3153	2	43.4211
3154	0	48.6842
3154	1	7.89474
3154	2	43.4211
3155	0	50
3155	1	6.75676
3155	2	43.2432
3156	0	52.8571
3156	1	4.28571
3156	2	42.8571
3157	0	52.8571
3157	1	4.28571
3157	2	42.8571
3158	0	51.4286
3158	1	4.28571
3158	2	44.2857
3159	0	50
3159	1	4.28571
3159	2	45.7143
3160	0	50.7246
3160	1	4.34783
3160	2	44.9275
3161	0	51.4286
3161	1	4.28571
3161	2	44.2857
3162	0	51.4286
3162	1	4.28571
3162	2	44.2857
3163	0	50
3163	1	5.55556
3163	2	44.4444
3164	0	52.1739
3164	1	4.34783
3164	2	43.4783
3165	0	52.1739
3165	1	5.7971
3165	2	42.029
3166	0	50.7463
3166	1	4.47761
3166	2	44.7761
3167	0	51.5152
3167	1	4.54545
3167	2	43.9394
3168	0	50
3168	1	5.88235
3168	2	44.1176
3169	0	50
3169	1	7.35294
3169	2	42.6471
3170	0	50
3170	1	8.82353
3170	2	41.1765
3171	0	48.5294
3171	1	8.82353
3171	2	42.6471
3172	0	48.5294
3172	1	8.82353
3172	2	42.6471
3173	0	49.2754
3173	1	10.1449
3173	2	40.5797
3174	0	49.2537
3174	1	10.4478
3174	2	40.2985
3175	0	50
3175	1	8.82353
3175	2	41.1765
3176	0	51.5152
3176	1	9.09091
3176	2	39.3939
3177	0	53.0303
3177	1	6.06061
3177	2	40.9091
3178	0	52.3077
3178	1	6.15385
3178	2	41.5385
3179	0	52.3077
3179	1	4.61538
3179	2	43.0769
3180	0	51.5152
3180	1	6.06061
3180	2	42.4242
3181	0	51.5152
3181	1	6.06061
3181	2	42.4242
3182	0	52.2388
3182	1	4.47761
3182	2	43.2836
3183	0	51.5152
3183	1	6.06061
3183	2	42.4242
3184	0	53.0303
3184	1	6.06061
3184	2	40.9091
3185	0	51.4706
3185	1	7.35294
3185	2	41.1765
3186	0	52.9412
3186	1	5.88235
3186	2	41.1765
3187	0	54.4118
3187	1	4.41176
3187	2	41.1765
3188	0	52.9412
3188	1	5.88235
3188	2	41.1765
3189	0	50.7246
3189	1	7.24638
3189	2	42.029
3190	0	52.2388
3190	1	5.97015
3190	2	41.791
3191	0	53.0303
3191	1	4.54545
3191	2	42.4242
3192	0	54.5455
3192	1	4.54545
3192	2	40.9091
3193	0	54.4118
3193	1	4.41176
3193	2	41.1765
3194	0	54.4118
3194	1	4.41176
3194	2	41.1765
3195	0	54.5455
3195	1	4.54545
3195	2	40.9091
3196	0	52.3077
3196	1	4.61538
3196	2	43.0769
3197	0	52.3077
3197	1	4.61538
3197	2	43.0769
3198	0	52.2388
3198	1	5.97015
3198	2	41.791
3199	0	50
3199	1	7.35294
3199	2	42.6471
3200	0	50.7246
3200	1	7.24638
3200	2	42.029
3201	0	50
3201	1	8.33333
3201	2	41.6667
3202	0	50
3202	1	7.14286
3202	2	42.8571
3203	0	50.7246
3203	1	7.24638
3203	2	42.029
3204	0	50
3204	1	7.14286
3204	2	42.8571
3205	0	52.2388
3205	1	4.47761
3205	2	43.2836
3206	0	52.2388
3206	1	4.47761
3206	2	43.2836
3207	0	50.7246
3207	1	5.7971
3207	2	43.4783
3208	0	48.5294
3208	1	5.88235
3208	2	45.5882
3209	0	49.2754
3209	1	5.7971
3209	2	44.9275
3210	0	49.2958
3210	1	7.04225
3210	2	43.662
3211	0	50
3211	1	7.14286
3211	2	42.8571
3212	0	52.2388
3212	1	5.97015
3212	2	41.791
3213	0	53.7313
3213	1	7.46269
3213	2	38.806
3214	0	56.25
3214	1	4.6875
3214	2	39.0625
3215	0	56.9231
3215	1	6.15385
3215	2	36.9231
3216	0	55.2239
3216	1	7.46269
3216	2	37.3134
3217	0	55.8824
3217	1	7.35294
3217	2	36.7647
3218	0	57.3529
3218	1	5.88235
3218	2	36.7647
3219	0	58.209
3219	1	5.97015
3219	2	35.8209
3220	0	58.8235
3220	1	4.41176
3220	2	36.7647
3221	0	60.2941
3221	1	4.41176
3221	2	35.2941
3222	0	58.5714
3222	1	5.71429
3222	2	35.7143
3223	0	59.4203
3223	1	4.34783
3223	2	36.2319
3224	0	58.5714
3224	1	5.71429
3224	2	35.7143
3225	0	56.338
3225	1	7.04225
3225	2	36.6197
3226	0	55.5556
3226	1	8.33333
3226	2	36.1111
3227	0	54.9296
3227	1	8.4507
3227	2	36.6197
3228	0	56.338
3228	1	8.4507
3228	2	35.2113
3229	0	59.7015
3229	1	5.97015
3229	2	34.3284
3230	0	62.1212
3230	1	3.0303
3230	2	34.8485
3231	0	63.6364
3231	1	3.0303
3231	2	33.3333
3232	0	65.625
3232	1	3.125
3232	2	31.25
3233	0	65.625
3233	1	3.125
3233	2	31.25
3234	0	64.0625
3234	1	3.125
3234	2	32.8125
3235	0	63.6364
3235	1	3.0303
3235	2	33.3333
3236	0	64.1791
3236	1	2.98507
3236	2	32.8358
3237	0	63.6364
3237	1	3.0303
3237	2	33.3333
3238	0	63.6364
3238	1	3.0303
3238	2	33.3333
3239	0	62.1212
3239	1	4.54545
3239	2	33.3333
3240	0	60.6061
3240	1	4.54545
3240	2	34.8485
3241	0	58.7302
3241	1	6.34921
3241	2	34.9206
3242	0	56.9231
3242	1	7.69231
3242	2	35.3846
3243	0	53.3333
3243	1	6.66667
3243	2	40
3244	0	53.2258
3244	1	6.45161
3244	2	40.3226
3245	0	53.125
3245	1	6.25
3245	2	40.625
3246	0	53.0303
3246	1	7.57576
3246	2	39.3939
3247	0	52.9412
3247	1	7.35294
3247	2	39.7059
3248	0	52.2388
3248	1	7.46269
3248	2	40.2985
3249	0	54.6875
3249	1	4.6875
3249	2	40.625
3250	0	53.7313
3250	1	5.97015
3250	2	40.2985
3251	0	55.2239
3251	1	7.46269
3251	2	37.3134
3252	0	56.7164
3252	1	5.97015
3252	2	37.3134
3253	0	56.0606
3253	1	4.54545
3253	2	39.3939
3254	0	55.8824
3254	1	5.88235
3254	2	38.2353
3255	0	53.0303
3255	1	6.06061
3255	2	40.9091
3256	0	52.9412
3256	1	5.88235
3256	2	41.1765
3257	0	54.4118
3257	1	4.41176
3257	2	41.1765
3258	0	53.0303
3258	1	3.0303
3258	2	43.9394
3259	0	51.5152
3259	1	4.54545
3259	2	43.9394
3260	0	50
3260	1	4.54545
3260	2	45.4545
3261	0	49.2754
3261	1	5.7971
3261	2	44.9275
3262	0	50.7463
3262	1	2.98507
3262	2	46.2687
3263	0	52.2388
3263	1	2.98507
3263	2	44.7761
3264	0	51.4706
3264	1	4.41176
3264	2	44.1176
3265	0	52.1739
3265	1	4.34783
3265	2	43.4783
3266	0	51.3889
3266	1	5.55556
3266	2	43.0556
3267	0	52.7778
3267	1	4.16667
3267	2	43.0556
3268	0	50.6849
3268	1	5.47945
3268	2	43.8356
3269	0	51.3889
3269	1	5.55556
3269	2	43.0556
3270	0	51.3514
3270	1	5.40541
3270	2	43.2432
3271	0	51.3158
3271	1	5.26316
3271	2	43.4211
3272	0	52.7027
3272	1	4.05405
3272	2	43.2432
3273	0	50.6667
3273	1	5.33333
3273	2	44
3274	0	50.6494
3274	1	5.19481
3274	2	44.1558
3275	0	50
3275	1	5.12821
3275	2	44.8718
3276	0	49.3506
3276	1	5.19481
3276	2	45.4545
3277	0	50
3277	1	5.12821
3277	2	44.8718
3278	0	50.6494
3278	1	3.8961
3278	2	45.4545
3279	0	51.2821
3279	1	3.84615
3279	2	44.8718
3280	0	50.6329
3280	1	5.06329
3280	2	44.3038
3281	0	50
3281	1	6.09756
3281	2	43.9024
3282	0	49.3976
3282	1	7.22892
3282	2	43.3735
3283	0	50.6024
3283	1	7.22892
3283	2	42.1687
3284	0	48.7805
3284	1	7.31707
3284	2	43.9024
3285	0	48.8095
3285	1	7.14286
3285	2	44.0476
3286	0	48.8372
3286	1	8.13953
3286	2	43.0233
3287	0	48.2759
3287	1	9.1954
3287	2	42.5287
3288	0	51.8072
3288	1	6.0241
3288	2	42.1687
3289	0	51.1905
3289	1	5.95238
3289	2	42.8571
3290	0	50.6173
3290	1	7.40741
3290	2	41.9753
3291	0	50
3291	1	7.31707
3291	2	42.6829
3292	0	49.3671
3292	1	8.86076
3292	2	41.7722
3293	0	48.0519
3293	1	10.3896
3293	2	41.5584
3294	0	47.9452
3294	1	9.58904
3294	2	42.4658
3295	0	49.2958
3295	1	8.4507
3295	2	42.2535
3296	0	48.6111
3296	1	8.33333
3296	2	43.0556
3297	0	48.6486
3297	1	8.10811
3297	2	43.2432
3298	0	50
3298	1	8.10811
3298	2	41.8919
3299	0	50.6667
3299	1	8
3299	2	41.3333
3300	0	52
3300	1	9.33333
3300	2	38.6667
3301	0	54.0541
3301	1	6.75676
3301	2	39.1892
3302	0	55.4054
3302	1	6.75676
3302	2	37.8378
3303	0	55.4054
3303	1	6.75676
3303	2	37.8378
3304	0	55.4054
3304	1	5.40541
3304	2	39.1892
3305	0	56
3305	1	6.66667
3305	2	37.3333
3306	0	56
3306	1	5.33333
3306	2	38.6667
3307	0	55.2632
3307	1	5.26316
3307	2	39.4737
3308	0	54.6667
3308	1	5.33333
3308	2	40
3309	0	54.6667
3309	1	6.66667
3309	2	38.6667
3310	0	55.2632
3310	1	6.57895
3310	2	38.1579
3311	0	55.1282
3311	1	7.69231
3311	2	37.1795
3312	0	55.2632
3312	1	6.57895
3312	2	38.1579
3313	0	57.5342
3313	1	5.47945
3313	2	36.9863
3314	0	56.5789
3314	1	6.57895
3314	2	36.8421
3315	0	58.3333
3315	1	5.55556
3315	2	36.1111
3316	0	57.5342
3316	1	6.84932
3316	2	35.6164
3317	0	56.1644
3317	1	8.21918
3317	2	35.6164
3318	0	55.7143
3318	1	7.14286
3318	2	37.1429
3319	0	53.6232
3319	1	7.24638
3319	2	39.1304
3320	0	53.5211
3320	1	7.04225
3320	2	39.4366
3321	0	52.0548
3321	1	8.21918
3321	2	39.726
3322	0	52.7778
3322	1	8.33333
3322	2	38.8889
3323	0	51.3514
3323	1	9.45946
3323	2	39.1892
3324	0	50
3324	1	9.45946
3324	2	40.5405
3325	0	49.2958
3325	1	9.85915
3325	2	40.8451
3326	0	50
3326	1	10.2941
3326	2	39.7059
3327	0	49.2754
3327	1	11.5942
3327	2	39.1304
3328	0	50.7463
3328	1	10.4478
3328	2	38.806
3329	0	50
3329	1	11.4286
3329	2	38.5714
3330	0	48.5714
3330	1	11.4286
3330	2	40
3331	0	48.5714
3331	1	11.4286
3331	2	40
3332	0	47.1429
3332	1	12.8571
3332	2	40
3333	0	46.5753
3333	1	13.6986
3333	2	39.726
3334	0	46.5753
3334	1	13.6986
3334	2	39.726
3335	0	48.5714
3335	1	10
3335	2	41.4286
3336	0	45.7143
3336	1	11.4286
3336	2	42.8571
3337	0	46.9697
3337	1	9.09091
3337	2	43.9394
3338	0	46.9697
3338	1	9.09091
3338	2	43.9394
3339	0	49.2308
3339	1	7.69231
3339	2	43.0769
3340	0	48.4375
3340	1	6.25
3340	2	45.3125
3341	0	50.7937
3341	1	4.7619
3341	2	44.4444
3342	0	50
3342	1	4.83871
3342	2	45.1613
3343	0	50.8197
3343	1	3.27869
3343	2	45.9016
3344	0	50.7937
3344	1	4.7619
3344	2	44.4444
3345	0	50
3345	1	6.06061
3345	2	43.9394
3346	0	47.7612
3346	1	7.46269
3346	2	44.7761
3347	0	46.2687
3347	1	8.95522
3347	2	44.7761
3348	0	46.1538
3348	1	9.23077
3348	2	44.6154
3349	0	46.875
3349	1	6.25
3349	2	46.875
3350	0	48.4375
3350	1	4.6875
3350	2	46.875
3351	0	48.4848
3351	1	6.06061
3351	2	45.4545
3352	0	49.2537
3352	1	5.97015
3352	2	44.7761
3353	0	48.5714
3353	1	7.14286
3353	2	44.2857
3354	0	50
3354	1	5.71429
3354	2	44.2857
3355	0	52.1739
3355	1	4.34783
3355	2	43.4783
3356	0	51.4706
3356	1	4.41176
3356	2	44.1176
3357	0	50.7042
3357	1	5.6338
3357	2	43.662
3358	0	50.7246
3358	1	4.34783
3358	2	44.9275
3359	0	52.1739
3359	1	2.89855
3359	2	44.9275
3360	0	53.7313
3360	1	2.98507
3360	2	43.2836
3361	0	51.4706
3361	1	4.41176
3361	2	44.1176
3362	0	52.1739
3362	1	5.7971
3362	2	42.029
3363	0	51.4706
3363	1	4.41176
3363	2	44.1176
3364	0	53.7313
3364	1	4.47761
3364	2	41.791
3365	0	55.2239
3365	1	2.98507
3365	2	41.791
3366	0	57.5758
3366	1	3.0303
3366	2	39.3939
3367	0	56.7164
3367	1	2.98507
3367	2	40.2985
3368	0	57.3529
3368	1	2.94118
3368	2	39.7059
3369	0	56.5217
3369	1	4.34783
3369	2	39.1304
3370	0	55.8824
3370	1	4.41176
3370	2	39.7059
3371	0	56.5217
3371	1	4.34783
3371	2	39.1304
3372	0	57.1429
3372	1	4.28571
3372	2	38.5714
3373	0	55.0725
3373	1	5.7971
3373	2	39.1304
3374	0	53.7313
3374	1	7.46269
3374	2	38.806
3375	0	54.4118
3375	1	7.35294
3375	2	38.2353
3376	0	53.6232
3376	1	7.24638
3376	2	39.1304
3377	0	52.1127
3377	1	8.4507
3377	2	39.4366
3378	0	54.2857
3378	1	5.71429
3378	2	40
3379	0	55.0725
3379	1	2.89855
3379	2	42.029
3380	0	55.7143
3380	1	1.42857
3380	2	42.8571
3381	0	55.5556
3381	1	2.77778
3381	2	41.6667
3382	0	55.5556
3382	1	2.77778
3382	2	41.6667
3383	0	54.6667
3383	1	4
3383	2	41.3333
3384	0	54.9296
3384	1	4.22535
3384	2	40.8451
3385	0	55.5556
3385	1	2.77778
3385	2	41.6667
3386	0	54.7945
3386	1	2.73973
3386	2	42.4658
3387	0	54.7945
3387	1	2.73973
3387	2	42.4658
3388	0	52.7027
3388	1	4.05405
3388	2	43.2432
3389	0	50
3389	1	4.16667
3389	2	45.8333
3390	0	48.6111
3390	1	5.55556
3390	2	45.8333
3391	0	50
3391	1	5.71429
3391	2	44.2857
3392	0	50.7246
3392	1	5.7971
3392	2	43.4783
3393	0	51.4286
3393	1	5.71429
3393	2	42.8571
3394	0	50.6849
3394	1	6.84932
3394	2	42.4658
3395	0	50.6667
3395	1	8
3395	2	41.3333
3396	0	52.1739
3396	1	7.24638
3396	2	40.5797
3397	0	52.8571
3397	1	8.57143
3397	2	38.5714
3398	0	51.4706
3398	1	8.82353
3398	2	39.7059
3399	0	53.2258
3399	1	8.06452
3399	2	38.7097
3400	0	52.3077
3400	1	9.23077
3400	2	38.4615
3401	0	53.8462
3401	1	9.23077
3401	2	36.9231
3402	0	55.3846
3402	1	6.15385
3402	2	38.4615
3403	0	56.9231
3403	1	4.61538
3403	2	38.4615
3404	0	55.8824
3404	1	5.88235
3404	2	38.2353
3405	0	55.8824
3405	1	7.35294
3405	2	36.7647
3406	0	56.9231
3406	1	7.69231
3406	2	35.3846
3407	0	56.9231
3407	1	6.15385
3407	2	36.9231
3408	0	54.6875
3408	1	6.25
3408	2	39.0625
3409	0	57.1429
3409	1	4.7619
3409	2	38.0952
3410	0	56.9231
3410	1	6.15385
3410	2	36.9231
3411	0	58.4615
3411	1	7.69231
3411	2	33.8462
3412	0	56.0606
3412	1	9.09091
3412	2	34.8485
3413	0	56.25
3413	1	7.8125
3413	2	35.9375
3414	0	57.1429
3414	1	6.34921
3414	2	36.5079
3415	0	57.8125
3415	1	6.25
3415	2	35.9375
3416	0	56.9231
3416	1	6.15385
3416	2	36.9231
3417	0	55.2239
3417	1	7.46269
3417	2	37.3134
3418	0	56.7164
3418	1	7.46269
3418	2	35.8209
3419	0	56.7164
3419	1	8.95522
3419	2	34.3284
3420	0	57.5758
3420	1	9.09091
3420	2	33.3333
3421	0	56.0606
3421	1	9.09091
3421	2	34.8485
3422	0	55.2239
3422	1	8.95522
3422	2	35.8209
3423	0	55.2239
3423	1	7.46269
3423	2	37.3134
3424	0	55.8824
3424	1	7.35294
3424	2	36.7647
3425	0	55.7143
3425	1	7.14286
3425	2	37.1429
3426	0	55.7143
3426	1	7.14286
3426	2	37.1429
3427	0	54.1667
3427	1	8.33333
3427	2	37.5
3428	0	54.9296
3428	1	7.04225
3428	2	38.0282
3429	0	54.1667
3429	1	6.94444
3429	2	38.8889
3430	0	54.1667
3430	1	6.94444
3430	2	38.8889
3431	0	53.3333
3431	1	8
3431	2	38.6667
3432	0	54.0541
3432	1	5.40541
3432	2	40.5405
3433	0	53.9474
3433	1	6.57895
3433	2	39.4737
3434	0	55.2632
3434	1	6.57895
3434	2	38.1579
3435	0	55.8442
3435	1	6.49351
3435	2	37.6623
3436	0	56.5789
3436	1	5.26316
3436	2	38.1579
3437	0	57.8947
3437	1	5.26316
3437	2	36.8421
3438	0	57.6923
3438	1	5.12821
3438	2	37.1795
3439	0	57.1429
3439	1	6.49351
3439	2	36.3636
3440	0	57.6923
3440	1	6.41026
3440	2	35.8974
3441	0	56.962
3441	1	6.32911
3441	2	36.7089
3442	0	57.5
3442	1	6.25
3442	2	36.25
3443	0	59.2105
3443	1	5.26316
3443	2	35.5263
3444	0	59.4595
3444	1	6.75676
3444	2	33.7838
3445	0	62.5
3445	1	4.16667
3445	2	33.3333
3446	0	61.4286
3446	1	5.71429
3446	2	32.8571
3447	0	61.4286
3447	1	5.71429
3447	2	32.8571
3448	0	60
3448	1	5.71429
3448	2	34.2857
3449	0	60.2941
3449	1	7.35294
3449	2	32.3529
3450	0	61.194
3450	1	7.46269
3450	2	31.3433
3451	0	62.6866
3451	1	5.97015
3451	2	31.3433
3452	0	62.1212
3452	1	4.54545
3452	2	33.3333
3453	0	61.194
3453	1	4.47761
3453	2	34.3284
3454	0	61.194
3454	1	2.98507
3454	2	35.8209
3455	0	58.8235
3455	1	4.41176
3455	2	36.7647
3456	0	56.5217
3456	1	5.7971
3456	2	37.6812
3457	0	57.971
3457	1	2.89855
3457	2	39.1304
3458	0	57.1429
3458	1	2.85714
3458	2	40
3459	0	57.1429
3459	1	2.85714
3459	2	40
3460	0	55.0725
3460	1	4.34783
3460	2	40.5797
3461	0	54.9296
3461	1	4.22535
3461	2	40.8451
3462	0	54.0541
3462	1	5.40541
3462	2	40.5405
3463	0	53.3333
3463	1	6.66667
3463	2	40
3464	0	54.6667
3464	1	6.66667
3464	2	38.6667
3465	0	55.2632
3465	1	5.26316
3465	2	39.4737
3466	0	57.5342
3466	1	5.47945
3466	2	36.9863
3467	0	55.4054
3467	1	6.75676
3467	2	37.8378
3468	0	56.1644
3468	1	6.84932
3468	2	36.9863
3469	0	56.1644
3469	1	5.47945
3469	2	38.3562
3470	0	56.1644
3470	1	5.47945
3470	2	38.3562
3471	0	56.7568
3471	1	5.40541
3471	2	37.8378
3472	0	56.1644
3472	1	6.84932
3472	2	36.9863
3473	0	56
3473	1	6.66667
3473	2	37.3333
3474	0	55.2632
3474	1	7.89474
3474	2	36.8421
3475	0	56.7568
3475	1	5.40541
3475	2	37.8378
3476	0	55.4054
3476	1	6.75676
3476	2	37.8378
3477	0	55.4054
3477	1	5.40541
3477	2	39.1892
3478	0	53.9474
3478	1	6.57895
3478	2	39.4737
3479	0	56
3479	1	2.66667
3479	2	41.3333
3480	0	54.6667
3480	1	4
3480	2	41.3333
3481	0	53.8462
3481	1	5.12821
3481	2	41.0256
3482	0	52.5641
3482	1	6.41026
3482	2	41.0256
3483	0	51.8987
3483	1	7.59494
3483	2	40.5063
3484	0	51.8519
3484	1	7.40741
3484	2	40.7407
3485	0	51.25
3485	1	8.75
3485	2	40
3486	0	50
3486	1	10
3486	2	40
3487	0	53.2468
3487	1	6.49351
3487	2	40.2597
3488	0	52.5641
3488	1	7.69231
3488	2	39.7436
3489	0	54.6667
3489	1	6.66667
3489	2	38.6667
3490	0	55.2632
3490	1	5.26316
3490	2	39.4737
3491	0	56
3491	1	5.33333
3491	2	38.6667
3492	0	54.7945
3492	1	5.47945
3492	2	39.726
3493	0	54.7945
3493	1	4.10959
3493	2	41.0959
3494	0	54.0541
3494	1	5.40541
3494	2	40.5405
3495	0	53.3333
3495	1	6.66667
3495	2	40
3496	0	55.4054
3496	1	5.40541
3496	2	39.1892
3497	0	54.6667
3497	1	5.33333
3497	2	40
3498	0	53.9474
3498	1	6.57895
3498	2	39.4737
3499	0	56
3499	1	5.33333
3499	2	38.6667
3500	0	55.2632
3500	1	6.57895
3500	2	38.1579
3501	0	57.3333
3501	1	5.33333
3501	2	37.3333
3502	0	57.3333
3502	1	4
3502	2	38.6667
3503	0	57.3333
3503	1	2.66667
3503	2	40
3504	0	57.3333
3504	1	2.66667
3504	2	40
3505	0	56.5789
3505	1	3.94737
3505	2	39.4737
3506	0	55.2632
3506	1	5.26316
3506	2	39.4737
3507	0	53.2468
3507	1	6.49351
3507	2	40.2597
3508	0	52.5641
3508	1	6.41026
3508	2	41.0256
3509	0	56.9444
3509	1	4.16667
3509	2	38.8889
3510	0	54.9296
3510	1	5.6338
3510	2	39.4366
3511	0	52.8571
3511	1	5.71429
3511	2	41.4286
3512	0	51.3889
3512	1	6.94444
3512	2	41.6667
3513	0	50.6849
3513	1	6.84932
3513	2	42.4658
3514	0	51.3514
3514	1	6.75676
3514	2	41.8919
3515	0	52.0548
3515	1	6.84932
3515	2	41.0959
3516	0	52.7027
3516	1	5.40541
3516	2	41.8919
